Concentração de entrada;Vazão de entrada;Temperatura de entrada;Nível do Reator;Concentração de Produto A;Concentração de Produto B;Temperatura do Reator;Vazão de Refrigerante;Vazão de Produto;Temperatura Refrigerante;Pressão Refrigerante;Sinal de Controle Nível;Sinal de Controle de Vazão;Setpoint Controle Vazão;Falha;data
19.784;0.2494;29.905;1.9934;2.8615;16.927;79.926;0.88488779;0.25225;20.058;56572;24.976;41.198;0.90826;1;26/01/2021 08:50
19.908;0.25202;30.128;1.9918;2.8859;17.273;79.755;0.898403166;0.25014;20.094;55893;25.255;40.957;0.89525;1;26/01/2021 09:00
19.854;0.25177;30.132;2.0207;2.8449;17.041;80.121;0.873240052;0.25237;20.032;56076;25.353;40.638;0.89416;1;26/01/2021 09:10
19.959;0.24771;29.869;2.0099;2.8264;17.401;79.911;0.951920122;0.24893;19.954;55873;24.683;40.561;0.89724;1;26/01/2021 09:20
19.654;0.24988;30.058;1.9996;2.8161;17.299;79.906;0.937491804;0.24947;20.076;56757;25.291;40.937;0.90448;1;26/01/2021 09:30
20.163;0.24907;30.074;1.9962;2.8335;17.111;80.139;0.918979615;0.2496;20.008;56376;25.01;40.463;0.9033;1;26/01/2021 09:40
20.119;0.24799;30.049;1.9982;2.8531;17.075;80.2;0.89281323;0.25218;19.952;56389;25.419;41.031;0.90437;1;26/01/2021 09:50
19.885;0.2479;29.91;2.0192;2.8439;17.207;79.841;0.990365844;0.24964;19.988;56829;25.761;40.895;0.90162;1;26/01/2021 10:00
19.826;0.2457;30.162;1.9975;2.8315;17.245;79.902;0.865488975;0.24866;20.033;56320;25.617;40.372;0.89567;1;26/01/2021 10:10
19.795;0.25259;30.103;1.9999;2.8797;17.299;80.04;0.912404846;0.2506;20.097;56184;24.981;40.541;0.89392;1;26/01/2021 10:20
20.244;0.24861;29.989;2.0139;2.8173;17.111;80.219;0.884064878;0.25028;20.017;55836;25.417;40.674;0.90066;1;26/01/2021 10:30
19.761;0.25297;29.844;2.0032;2.8751;16.925;80.083;0.875731733;0.24974;20.162;55434;25.585;40.83;0.9055;1;26/01/2021 10:40
19.655;0.24875;29.917;1.9805;2.8634;17.054;79.972;0.889312404;0.25287;19.983;56201;25.182;40.818;0.90595;1;26/01/2021 10:50
20.248;0.24998;29.972;1.9995;2.8495;17.325;79.883;0.869775288;0.25076;19.991;56378;25.714;40.575;0.9039;1;26/01/2021 11:00
19.869;0.2513;30.018;1.983;2.8296;17.031;80.012;0.912053118;0.24971;20.186;56632;25.616;40.78;0.90283;1;26/01/2021 11:10
19.932;0.24798;30.141;1.9978;2.8368;17.116;79.932;0.891541691;0.24651;20.191;56774;24.797;40.663;0.90677;13;26/01/2021 11:20
20.042;0.2477;29.95;1.9938;2.8318;17.248;80.029;0.866276291;0.25266;20.173;56200;25.41;40.882;0.89676;13;26/01/2021 11:30
20.148;0.24929;30.202;1.9885;2.875;17.081;79.923;0.954611065;0.24974;19.907;56224;24.798;40.677;0.89095;13;26/01/2021 11:40
19.703;0.25065;30.368;2.0053;2.8358;17.074;80.033;0.943032413;0.25143;19.977;56648;25.207;40.53;0.90587;13;26/01/2021 11:50
19.974;0.25012;30.432;1.9864;2.7946;17.07;80.051;0.983786134;0.24923;20.03;57043;24.87;40.458;0.89864;13;26/01/2021 12:00
20.061;0.2505;30.646;2.0071;2.8582;17.049;79.892;0.906869201;0.25532;19.848;55974;25.532;40.996;0.91197;13;26/01/2021 12:10
20.23;0.25083;30.788;2.004;2.8553;17.257;80.245;0.895830914;0.24897;19.945;56425;25.218;40.786;0.90337;13;26/01/2021 12:20
19.94;0.24873;31.086;1.9931;2.8443;17.238;80.545;0.836368361;0.24927;20.187;56689;25.564;41.339;0.91632;13;26/01/2021 12:30
20.31;0.25116;30.776;1.9928;2.8483;17.234;79.909;0.879728587;0.24871;19.711;56852;24.7;41.368;0.92064;13;26/01/2021 12:40
19.823;0.24663;31.119;1.9912;2.8249;17.128;80.387;0.936080068;0.24919;20.045;55588;25.684;41.295;0.92485;13;26/01/2021 12:50
19.681;0.2485;31.177;2.0178;2.8496;17.12;80.131;0.88409434;0.24843;19.804;56527;25.169;41.622;0.93008;13;26/01/2021 13:00
19.793;0.24664;31.045;2.0031;2.8417;17.404;80.493;1.024474147;0.25104;19.629;55791;24.663;42.108;0.94007;13;26/01/2021 13:10
20.1;0.25162;30.977;1.9866;2.8556;17.106;80.243;0.91725139;0.25345;19.956;56533;24.972;42.653;0.93835;13;26/01/2021 13:20
19.946;0.25529;31.106;1.9875;2.848;17.137;80.276;1.000826638;0.25252;20.139;56680;25.544;41.652;0.93099;13;26/01/2021 13:30
20.172;0.24923;31.001;2.0059;2.8284;17.171;80.204;0.897493593;0.24711;19.624;56868;25.327;42.553;0.93442;13;26/01/2021 13:40
19.961;0.24295;30.894;1.9857;2.8133;17.121;79.953;1.020498041;0.25291;20.129;55735;25.077;42.624;0.94052;13;26/01/2021 13:50
20.027;0.24953;30.958;1.9898;2.8003;17.102;80.247;0.990508128;0.24908;20.016;56373;25.013;42.542;0.94387;13;26/01/2021 14:00
19.972;0.2454;30.95;2.0048;2.9267;17.269;80.51;0.912951579;0.25144;19.973;56317;25.358;42.481;0.95233;13;26/01/2021 14:10
19.751;0.24863;31.02;1.9866;2.8272;17.152;80.084;0.941741277;0.25012;20.05;55748;25.126;42.391;0.94943;13;26/01/2021 14:20
19.939;0.25318;30.641;1.9803;2.8331;17.009;80.056;0.912449945;0.24961;20.347;56399;24.134;42.28;0.9433;13;26/01/2021 14:30
19.982;0.25082;31.055;2.0047;2.8291;17.161;79.818;0.906772773;0.24922;19.966;56358;25.199;42.584;0.94698;13;26/01/2021 14:40
20.066;0.25081;31.127;1.9933;2.8544;17.322;80.077;0.886189594;0.25045;19.87;56005;25.121;42.659;0.94705;13;26/01/2021 14:50
20.001;0.25221;31.055;1.9991;2.862;17.125;80.155;0.972520588;0.25093;20.156;56783;24.562;42.288;0.93768;13;26/01/2021 15:00
19.857;0.25443;31.032;1.9837;2.8518;16.951;79.969;1.002818934;0.25013;20.16;55653;25.155;42.315;0.94075;13;26/01/2021 15:10
19.84;0.25322;31.193;2.004;2.8307;16.875;80.077;0.914723621;0.25137;19.961;56398;25.436;42.456;0.94053;13;26/01/2021 15:20
20.159;0.25126;30.817;2.0121;2.8261;17.081;79.977;0.901512877;0.25091;19.892;56234;25.269;42.559;0.94264;13;26/01/2021 15:30
20.322;0.25162;31.118;1.9849;2.8594;17.161;80.238;1.003152531;0.24627;20.105;55766;25.712;42.601;0.94498;13;26/01/2021 15:40
19.866;0.25353;31.159;1.9947;2.8259;17.029;79.597;0.940749498;0.25027;19.814;56108;24.602;42.016;0.94064;13;26/01/2021 15:50
20.095;0.25291;31.307;2.0029;2.8384;17.141;79.937;0.915990169;0.24872;19.99;56509;24.916;42.043;0.94094;13;26/01/2021 16:00
20.176;0.25028;31.105;1.9911;2.856;17.275;79.836;0.963520127;0.24797;19.991;56107;25.004;42.51;0.93909;13;26/01/2021 16:10
19.923;0.25198;31.037;2.0087;2.8367;17.153;79.948;0.926187277;0.2516;19.818;56906;25.248;42.828;0.94045;13;26/01/2021 16:20
20.242;0.25038;30.894;1.9878;2.8387;17.18;79.866;0.980064094;0.24602;19.682;56533;24.052;42.406;0.94405;13;26/01/2021 16:30
19.898;0.24851;30.993;1.9982;2.8572;17.09;79.858;0.942112877;0.24523;19.932;56013;25.099;42.182;0.93846;13;26/01/2021 16:40
20.097;0.24737;30.865;2.0032;2.8411;17.043;80.075;0.92982625;0.24754;20.034;56521;24.804;42.139;0.9373;13;26/01/2021 16:50
19.993;0.25088;31.112;1.999;2.8559;17.147;79.996;0.917622674;0.24882;19.931;56596;24.928;42.641;0.93233;13;26/01/2021 17:00
20.024;0.25344;30.968;1.9991;2.8558;17.275;79.897;0.899473216;0.2507;19.909;56285;25.256;42.178;0.93399;13;26/01/2021 17:10
20.062;0.25217;30.895;2.0119;2.8084;17.177;79.812;0.979726152;0.24946;20.105;56537;26.206;42.316;0.94126;13;26/01/2021 17:20
19.956;0.25189;31.012;2.0093;2.8579;17.042;79.873;1.008049941;0.24083;20.152;56027;25.237;42.239;0.93266;13;26/01/2021 17:30
20.075;0.25124;30.827;1.9883;2.8356;17.087;80.016;0.940627419;0.25296;20.036;56477;25.587;42.383;0.94089;13;26/01/2021 17:40
19.86;0.24634;30.801;2.0017;2.8516;17.13;79.691;0.932835735;0.24861;19.865;56456;24.943;42.173;0.93775;13;26/01/2021 17:50
20.137;0.24976;31.028;1.9814;2.8457;17.222;80.037;0.893899807;0.24849;20.047;56642;25.384;41.833;0.93826;13;26/01/2021 18:00
20.014;0.2521;30.967;2.0006;2.8993;17.322;79.913;0.848863355;0.25099;19.874;55905;25.822;42.181;0.93591;13;26/01/2021 18:10
20.046;0.24942;31.275;1.9964;2.8121;17.015;79.859;0.901508928;0.25573;19.971;56054;25.561;42.422;0.9395;13;26/01/2021 18:20
20.03;0.24935;31.081;2.0036;2.8597;17.337;80.152;0.928940611;0.24978;20.058;56241;24.488;42.373;0.93732;13;26/01/2021 18:30
19.971;0.25008;31.047;1.9894;2.86;17.142;80.049;1.005552979;0.24635;20.128;56613;24.77;41.804;0.9467;13;26/01/2021 18:40
19.818;0.25246;31.086;1.9895;2.8276;17.021;80.354;0.955367827;0.24918;20.101;55976;24.651;42.868;0.93821;13;26/01/2021 18:50
19.828;0.24971;30.736;2.009;2.8345;16.922;79.764;0.874523207;0.24895;20.077;56259;25.478;42.483;0.9395;13;26/01/2021 19:00
19.974;0.25165;31.144;2.0022;2.8333;17.138;80.341;0.926015314;0.25174;19.945;57308;24.352;42.567;0.93973;13;26/01/2021 19:10
20.321;0.24931;31.003;2.0069;2.8416;16.991;79.879;0.944202305;0.25079;19.895;56749;25.617;42.171;0.94149;13;26/01/2021 19:20
19.962;0.25001;30.955;1.9998;2.8455;17.286;80.037;0.908884803;0.251;20.05;56334;25.923;42.075;0.92884;13;26/01/2021 19:30
20.093;0.25262;31.026;1.9836;2.838;17.064;80.193;0.975358134;0.24961;19.844;56035;24.823;42.089;0.93098;13;26/01/2021 19:40
19.881;0.24913;30.796;1.9956;2.8613;17.045;80.001;0.923123155;0.24878;20.19;56227;25.244;42.325;0.93694;13;26/01/2021 19:50
20.079;0.25211;30.956;1.9873;2.85;17.101;79.896;0.963580235;0.24814;20.588;55936;24.795;42.24;0.94378;13;26/01/2021 20:00
19.834;0.25061;31.138;2.0045;2.8284;17.044;80.037;1.01587549;0.25409;20.039;55831;25.134;42.359;0.94059;13;26/01/2021 20:10
19.981;0.25059;31.115;1.992;2.8392;16.992;80.232;0.956720019;0.25338;20.042;56221;25.111;42.456;0.9438;13;26/01/2021 20:20
20.121;0.24981;30.93;1.9997;2.8765;17.13;80.127;0.95285667;0.24966;19.751;56016;25.348;42.609;0.93843;13;26/01/2021 20:30
19.925;0.24986;30.785;2.0225;2.8273;17.284;80.036;0.918788289;0.24789;20.258;56537;25.071;42.424;0.9345;13;26/01/2021 20:40
19.998;0.24728;30.874;2.0054;2.8469;17.185;79.907;0.888702445;0.24643;20.083;56101;24.935;42.64;0.93581;13;26/01/2021 20:50
20.091;0.25329;31.045;1.9991;2.8377;17.21;80.256;0.90038075;0.24576;20.229;55834;25.748;42.525;0.93088;13;26/01/2021 21:00
20.245;0.24863;30.724;2.0048;2.8902;17.137;79.933;0.965926719;0.24595;19.987;55381;24.866;42.466;0.93551;13;26/01/2021 21:10
20.034;0.25059;30.895;2.0121;2.8356;17.09;80.028;0.925455251;0.24864;20.097;57030;25.413;42.271;0.93423;13;26/01/2021 21:20
20.343;0.25136;31.067;2.0062;2.8554;17.248;80.28;0.894272198;0.24993;19.924;56798;25.071;42.101;0.92764;13;26/01/2021 21:30
19.948;0.24866;30.988;1.9989;2.8262;17.255;79.881;0.947596982;0.24732;20.017;56038;25.132;41.977;0.93437;13;26/01/2021 21:40
20.1;0.25186;31.021;1.9948;2.8543;16.872;80.017;0.934838691;0.25239;20.08;56372;25.575;42.496;0.93919;13;26/01/2021 21:50
20.038;0.25135;31.338;2.0188;2.8963;17.122;80.073;0.975595984;0.25092;19.898;55934;24.748;42.229;0.94414;13;26/01/2021 22:00
20.033;0.2492;31.261;1.9979;2.8537;17.008;79.952;0.972120137;0.24778;19.947;55990;25.361;42.367;0.94383;13;26/01/2021 22:10
19.891;0.25043;30.972;2.0036;2.8496;16.897;80.069;0.978274833;0.25018;19.816;56613;25.189;42.362;0.94006;13;26/01/2021 22:20
19.848;0.25031;30.916;1.9966;2.8559;17.25;79.856;0.982790494;0.24854;20.045;56363;25.336;42.302;0.93579;13;26/01/2021 22:30
20.084;0.25064;30.913;2.014;2.8438;16.982;80.119;0.915861378;0.24658;19.856;55497;25.55;42.142;0.93689;13;26/01/2021 22:40
20.219;0.25025;31.037;1.9723;2.8198;17.359;79.942;0.890212951;0.24918;20.192;56005;25.15;42.638;0.93991;13;26/01/2021 22:50
19.766;0.24514;31.123;1.9981;2.7996;17.357;79.983;0.904428294;0.25115;20.245;56959;25.658;42.502;0.94572;13;26/01/2021 23:00
20.201;0.25073;31.051;1.9979;2.8323;17.124;80.037;0.986836449;0.25263;20.049;56498;25.096;42.612;0.94274;13;26/01/2021 23:10
19.85;0.25242;31.086;1.9884;2.8351;17.198;80.129;0.956959129;0.252;20.195;56189;26.14;42.378;0.92873;13;26/01/2021 23:20
19.957;0.25143;31.063;1.9935;2.8478;17.077;79.996;0.91013798;0.25138;19.894;56078;24.8;42.06;0.93894;13;26/01/2021 23:30
20.009;0.24755;31.037;2.018;2.8758;17.2;79.876;0.982268791;0.24693;20.109;56292;24.666;42.515;0.9353;13;26/01/2021 23:40
19.846;0.25234;31.129;2.005;2.8371;17.038;79.765;1.002691781;0.25046;19.993;55964;25.464;42.218;0.93524;13;26/01/2021 23:50
19.789;0.25174;31.111;1.9843;2.866;17.018;79.921;0.87863206;0.25196;20.174;56322;25.093;42.897;0.9462;13;27/01/2021 00:00
20.106;0.24963;30.637;2.0002;2.8398;17.019;80.106;0.971681875;0.24973;19.876;56556;25.895;42.468;0.94539;13;27/01/2021 00:10
19.349;0.2492;31.154;2.0114;2.8217;17.124;80.019;1.017288404;0.24855;20.049;55818;25.475;42.436;0.93963;13;27/01/2021 00:20
20.306;0.25047;31.227;1.9956;2.8566;17.146;80.096;0.926678025;0.25054;19.982;56124;25.159;42.391;0.92895;13;27/01/2021 00:30
19.983;0.24811;31.325;2.0145;2.882;17.192;79.947;0.954024822;0.24866;19.927;57049;24.872;42.856;0.9338;13;27/01/2021 00:40
19.883;0.25113;31.069;2.0067;2.8387;16.828;80.169;0.876939605;0.25392;20.062;56463;24.133;42.559;0.94176;13;27/01/2021 00:50
19.835;0.25392;30.866;1.9949;2.869;16.982;80.005;0.921777908;0.24698;20.25;56844;24.675;42.364;0.93744;13;27/01/2021 01:00
19.717;0.25037;31.242;2.0036;2.8541;17.034;80.083;0.876013338;0.25054;20.074;56564;25.877;42.277;0.94634;13;27/01/2021 01:10
19.91;0.24645;30.922;2.007;2.8428;16.941;80.02;0.879354512;0.25048;19.922;55735;24.852;42.366;0.94689;13;27/01/2021 01:20
20.08;0.24719;30.961;2.0027;2.8645;16.966;79.928;1.032017359;0.24531;19.847;56019;26.04;42.311;0.94804;13;27/01/2021 01:30
20.068;0.25209;30.991;1.9927;2.8371;17.28;79.653;0.910040017;0.24953;19.982;56278;24.788;42.426;0.94143;13;27/01/2021 01:40
20.141;0.25283;31.292;1.9975;2.8516;17.047;80.18;0.952067595;0.24742;20.096;56032;25.433;42.472;0.93429;13;27/01/2021 01:50
19.993;0.24895;30.945;1.9874;2.8578;17.248;79.858;0.950396511;0.2504;19.954;56941;25.318;42.36;0.93049;13;27/01/2021 02:00
19.959;0.24916;30.736;1.9867;2.8252;17.289;79.92;0.931613289;0.24795;19.825;56368;25.807;42.222;0.93087;13;27/01/2021 02:10
19.949;0.24789;30.696;2.0071;2.8522;17.359;79.987;1.000333875;0.24934;19.842;57034;25.504;42.394;0.93874;13;27/01/2021 02:20
19.805;0.25116;31.207;2.0062;2.833;16.958;80.084;1.004162687;0.2513;19.782;56133;25.325;42.132;0.93626;13;27/01/2021 02:30
19.969;0.25251;30.93;2.0162;2.8587;17.038;79.918;0.902340262;0.25218;20.11;55957;25.18;42.761;0.94404;13;27/01/2021 02:40
20.239;0.24867;31.103;2.009;2.8334;17.071;80.161;0.929502297;0.25283;19.939;56773;24.666;42.281;0.93315;13;27/01/2021 02:50
19.998;0.25163;31.15;2.0047;2.8504;16.88;79.852;0.972748228;0.24908;19.946;55537;25.451;42.52;0.93809;13;27/01/2021 03:00
19.873;0.24895;31.021;2.0024;2.828;17.125;80.209;0.881325294;0.25351;20.022;56826;25.387;42.472;0.94178;13;27/01/2021 03:10
19.614;0.2521;30.8;1.9911;2.8501;17.211;79.89;0.88291612;0.24796;20.105;56477;25.108;42.56;0.92756;13;27/01/2021 03:20
19.864;0.24768;30.899;2.0195;2.8187;17.028;79.877;0.912812152;0.25067;20.143;56357;24.698;42.63;0.92459;13;27/01/2021 03:30
19.803;0.2497;31.218;1.9949;2.8207;17.197;79.975;0.958126869;0.25454;20.095;56352;24.923;42.514;0.93994;13;27/01/2021 03:40
19.986;0.25289;30.861;1.9992;2.8143;17.177;80.042;0.94376394;0.25084;20.099;56087;25.348;42.028;0.93651;13;27/01/2021 03:50
20.01;0.24845;30.988;1.9854;2.8851;17.219;79.911;0.8960124;0.2481;19.905;56468;25.206;42.082;0.93898;13;27/01/2021 04:00
20.065;0.24866;30.988;2.0065;2.8607;17.173;79.876;0.867270032;0.25046;19.809;56910;25.242;42.205;0.93973;13;27/01/2021 04:10
19.851;0.25061;30.754;1.9975;2.8649;17.033;79.904;0.939815685;0.25238;20.035;56211;25.829;42.306;0.93384;13;27/01/2021 04:20
