Concentração de entrada;Vazão de entrada;Temperatura de entrada;Nível do Reator;Concentração de Produto A;Concentração de Produto B;Temperatura do Reator;Vazão de Refrigerante;Vazão de Produto;Temperatura Refrigerante;Pressão Refrigerante;Sinal de Controle Nível;Sinal de Controle de Vazão;Setpoint Controle Vazão;Falha;data
19.705;0.2487;30.023;2.0154;2.8746;17.282;80.164;0.918761781;0.25361;19.893;56883;25.662;40.664;0.89722;1;16/09/2020 12:30
19.778;0.24989;30.014;2.0056;2.8616;17.158;79.904;0.948533165;0.24739;19.813;55321;25.381;40.46;0.89988;1;16/09/2020 12:40
19.679;0.25366;30.026;1.999;2.912;17.119;80.202;0.894215454;0.24689;20.086;56019;24.812;40.894;0.90217;1;16/09/2020 12:50
20.017;0.24924;29.969;1.9948;2.8586;17.176;80.068;0.984682701;0.24982;20.088;55378;24.785;40.377;0.90754;1;16/09/2020 13:00
20.1;0.2503;29.866;1.9982;2.8342;17.231;79.972;0.825010003;0.25145;19.922;56236;25.193;40.348;0.88587;1;16/09/2020 13:10
19.742;0.24961;30.059;1.9913;2.8081;16.915;80.075;0.932039261;0.25029;19.947;56272;24.884;40.842;0.90242;1;16/09/2020 13:20
20.109;0.24971;30.077;1.9906;2.8636;17.204;80.081;0.976571707;0.24712;19.785;56587;25.229;40.498;0.89806;1;16/09/2020 13:30
20.027;0.25292;29.828;2.0086;2.8499;16.845;79.764;0.863279587;0.24315;20.075;57017;24.661;40.591;0.90165;1;16/09/2020 13:40
19.812;0.24764;29.848;2.014;2.8375;17.04;79.954;0.835169042;0.24804;19.908;55988;25.157;40.611;0.90515;1;16/09/2020 13:50
20.018;0.25062;29.837;2.0017;2.8477;16.935;80.124;0.971520427;0.25154;19.975;56108;25.446;40.533;0.90266;1;16/09/2020 14:00
19.887;0.24827;30.009;2.0124;2.8695;17.103;80.068;0.9007004;0.25146;19.887;56681;24.923;40.878;0.90752;1;16/09/2020 14:10
20.003;0.24827;30.183;1.9936;2.8522;17.191;79.656;0.847646897;0.24796;20.407;57185;25.213;40.776;0.89937;1;16/09/2020 14:20
19.856;0.25118;30.153;2.0038;2.8403;16.905;80.071;0.899392799;0.24854;19.869;56344;24.947;40.562;0.88751;1;16/09/2020 14:30
19.98;0.24729;30.082;2.0008;2.8421;16.998;79.886;0.948962035;0.24188;19.956;55470;24.999;40.763;0.90119;1;16/09/2020 14:40
20.037;0.24988;29.956;1.9869;2.8308;17.246;80.023;0.878120222;0.24691;19.949;56451;25.41;40.539;0.89538;1;16/09/2020 14:50
19.898;0.25058;29.897;2.0024;2.8347;17.057;79.985;0.914048248;0.24423;20.226;55890;25.299;40.697;0.90268;17;16/09/2020 15:00
20.167;0.24873;29.852;1.9822;2.8087;16.847;79.912;0.896688521;0.24872;19.723;56272;25.124;40.736;0.90348;17;16/09/2020 15:10
19.911;0.25184;30.062;1.9976;2.8472;16.942;79.805;0.922468955;0.2533;19.889;55889;24.648;40.676;0.89378;17;16/09/2020 15:20
19.864;0.24815;29.929;1.9967;2.8341;17.175;79.922;0.909984454;0.24917;20.071;57172;24.756;41.339;0.89479;17;16/09/2020 15:30
19.921;0.2476;29.859;2.0102;2.8736;17.075;80.151;0.923190116;0.24923;20.335;56136;25.475;41.415;0.89845;17;16/09/2020 15:40
20.311;0.25028;30.029;1.9981;2.8484;17.075;79.756;0.996851187;0.24983;19.993;56954;25.092;41.704;0.89837;17;16/09/2020 15:50
19.933;0.24976;29.884;2.0148;2.8712;17.293;79.925;0.904568844;0.25635;20.064;56072;24.89;42.034;0.90429;17;16/09/2020 16:00
19.75;0.25169;30.121;2.0172;2.8318;17.168;80.035;0.916637576;0.25156;20.464;56446;25.539;42.298;0.90971;17;16/09/2020 16:10
20.166;0.25386;29.95;2.0009;2.8545;17.247;80.067;0.994928211;0.25022;20.187;56068;25.269;42.413;0.91128;17;16/09/2020 16:20
20.073;0.24955;29.917;1.9949;2.8397;17.152;80.039;0.907285133;0.25125;19.865;56984;25.038;42.31;0.89822;17;16/09/2020 16:30
20.171;0.25019;29.913;2.0018;2.8254;17.153;80.132;0.864086296;0.2519;19.793;56349;25.425;42.409;0.91068;17;16/09/2020 16:40
19.901;0.2494;30.096;1.9993;2.8611;16.982;80.075;0.822683187;0.24879;20.001;55518;25.066;42.575;0.9123;17;16/09/2020 16:50
20.069;0.25211;30.021;2.0047;2.8528;16.831;79.966;0.933953136;0.24937;19.996;56455;25.891;42.856;0.90472;17;16/09/2020 17:00
20.066;0.25039;30.006;2.0051;2.8343;17.077;79.993;0.863992839;0.25159;19.956;56560;24.732;42.59;0.90106;17;16/09/2020 17:10
19.962;0.24681;30.039;1.9976;2.8482;17.076;80.207;0.852710215;0.2514;20.065;56190;25.706;42.675;0.91064;17;16/09/2020 17:20
20.042;0.25082;29.95;2.0042;2.8538;17.06;80.052;0.849425919;0.25549;19.834;56377;25.194;42.808;0.89274;17;16/09/2020 17:30
20.065;0.24881;29.894;2.0041;2.8685;17.083;80.058;0.904130749;0.24309;20.012;56420;25.391;42.59;0.89825;17;16/09/2020 17:40
19.855;0.25001;30.054;2.0079;2.8258;17.182;79.81;0.925279014;0.24971;19.779;56242;25.076;42.679;0.88671;17;16/09/2020 17:50
20.328;0.24968;30.08;1.9927;2.8466;17.2;80.029;0.895221932;0.25146;19.955;56858;24.906;42.717;0.9099;17;16/09/2020 18:00
20.249;0.25021;30.306;1.9821;2.8487;17.261;80.312;0.931758799;0.24895;19.85;56511;24.923;42.808;0.89469;17;16/09/2020 18:10
19.943;0.24888;30.049;1.9753;2.8535;16.898;80.186;0.856518042;0.24894;20.052;55962;24.889;42.351;0.90127;17;16/09/2020 18:20
19.737;0.24817;30.037;2.007;2.8368;17.011;79.955;0.897351623;0.25019;20.125;55832;25.132;42.512;0.911;17;16/09/2020 18:30
19.957;0.24943;30.035;2.0126;2.877;17.215;80.119;0.885932917;0.24156;19.979;56132;24.762;42.998;0.90008;17;16/09/2020 18:40
20.063;0.25041;30.358;2.0009;2.8107;17.106;79.838;0.890027096;0.24687;20.171;56657;25.417;42.472;0.89366;17;16/09/2020 18:50
19.802;0.24986;29.996;2.0162;2.85;17.175;80.289;0.816741658;0.2522;20.033;56011;25.213;42.63;0.89949;17;16/09/2020 19:00
19.822;0.24838;30.063;2.0054;2.8799;17.115;79.831;0.912252612;0.25029;20.082;56128;25.36;42.548;0.89678;17;16/09/2020 19:10
19.991;0.24578;30.137;1.992;2.8566;17.141;79.808;1.046982213;0.24922;19.813;56206;24.934;42.613;0.89001;17;16/09/2020 19:20
19.736;0.24679;30.042;2.001;2.8386;17.004;79.858;0.83781109;0.2583;19.905;56349;25.407;42.505;0.90112;17;16/09/2020 19:30
19.89;0.25079;29.878;1.9976;2.8288;17.044;80.032;0.895972576;0.25404;20.076;56177;25.181;42.16;0.89816;17;16/09/2020 19:40
19.877;0.24838;30.024;1.9722;2.8733;17.02;80.196;0.80949032;0.25017;19.999;56460;24.748;42.423;0.88949;17;16/09/2020 19:50
19.925;0.25089;30.051;1.9982;2.821;17.035;79.947;0.931012174;0.24817;20.148;55326;25.109;42.494;0.90981;17;16/09/2020 20:00
20.023;0.25223;29.874;1.9942;2.8673;16.967;80.203;0.898859668;0.2484;20.307;55870;25.458;42.4;0.89949;17;16/09/2020 20:10
19.963;0.25355;29.934;1.9895;2.8041;16.985;79.836;0.960085593;0.24779;19.754;55990;25.525;42.361;0.90144;17;16/09/2020 20:20
19.773;0.25132;30.182;1.9931;2.8857;17.158;79.977;0.935827552;0.24637;20.212;56389;25.089;42.05;0.89069;17;16/09/2020 20:30
19.786;0.24805;30.256;1.9845;2.8487;17.228;79.824;0.864005455;0.24994;20.095;57490;24.923;42.479;0.90412;17;16/09/2020 20:40
19.713;0.24777;29.963;1.9985;2.8277;17.242;80.161;0.890638028;0.25003;19.968;55430;25.539;42.436;0.88587;17;16/09/2020 20:50
19.972;0.24946;29.849;2.0134;2.8424;17.311;80.075;0.882283165;0.24605;19.78;55794;24.938;42.681;0.89441;17;16/09/2020 21:00
19.807;0.2495;30.021;1.9996;2.8719;17.091;80.174;0.872230037;0.24891;19.911;56320;24.978;42.85;0.88779;17;16/09/2020 21:10
20.065;0.25065;29.951;1.9959;2.8769;17.179;79.82;0.973858651;0.24579;19.918;56435;25.043;42.195;0.90547;17;16/09/2020 21:20
19.739;0.24925;29.967;2.0056;2.8638;16.984;79.955;0.863638339;0.24637;20.206;56533;24.849;42.379;0.89665;17;16/09/2020 21:30
20.049;0.24932;29.963;1.9886;2.8717;16.888;80.003;0.880823633;0.24847;19.834;55817;24.914;42.505;0.91158;17;16/09/2020 21:40
20.049;0.24891;29.983;1.9927;2.8269;16.964;80.1;0.926940052;0.24643;20.082;56382;25.348;42.096;0.90997;17;16/09/2020 21:50
20.065;0.24739;29.96;2.0127;2.8735;17.009;80.126;0.938357838;0.24336;20.081;56219;24.91;42.549;0.90323;17;16/09/2020 22:00
19.769;0.25162;29.928;1.9905;2.8547;17.084;79.754;0.897748074;0.25315;20.089;56319;25.619;42.244;0.88972;17;16/09/2020 22:10
20.112;0.25223;29.908;2.0067;2.8317;17.289;79.923;0.954029928;0.2533;20.197;57056;25.74;42.695;0.90169;17;16/09/2020 22:20
19.895;0.25123;30.093;2.0151;2.8563;17.197;79.671;0.92125367;0.25026;19.911;55646;25.291;42.342;0.89836;17;16/09/2020 22:30
19.933;0.25204;29.802;1.9982;2.8603;17.346;80.049;0.879948119;0.24942;19.976;56988;25.213;42.758;0.90055;17;16/09/2020 22:40
20.22;0.24945;30.171;1.9929;2.837;17.065;79.924;0.869614148;0.24858;19.749;56262;25.423;42.509;0.89832;17;16/09/2020 22:50
20.072;0.24724;29.845;2.0025;2.8654;17.309;80.102;0.91115901;0.25113;20.16;55987;25.156;42.458;0.89996;17;16/09/2020 23:00
19.947;0.24993;30.071;1.993;2.8772;17.212;80.018;0.931354996;0.24955;20.198;56320;25.104;42.693;0.90691;17;16/09/2020 23:10
20.359;0.24937;29.939;1.9988;2.8345;17.051;80.096;0.877555682;0.2518;19.984;56734;25.67;42.407;0.90001;17;16/09/2020 23:20
20.047;0.2485;30.173;2.0206;2.8594;17.018;79.989;0.874243287;0.25464;19.818;56313;25.486;42.645;0.8969;17;16/09/2020 23:30
20.188;0.24839;29.927;1.9965;2.8734;17.233;80.096;0.914530968;0.2441;20.08;56119;25.931;42.728;0.89863;17;16/09/2020 23:40
19.994;0.24797;29.982;2.0147;2.8621;17.021;80.149;0.877463218;0.25117;19.9;56109;25.551;42.774;0.89353;17;16/09/2020 23:50
20.065;0.24656;29.995;1.9878;2.8427;16.945;80.007;0.906662981;0.24921;19.815;57229;25.466;42.879;0.89309;17;17/09/2020 00:00
20.01;0.25104;29.982;1.9789;2.8283;17.084;80.012;0.870293573;0.25123;20.087;55934;25.347;42.531;0.89761;17;17/09/2020 00:10
19.991;0.25014;29.921;2.0118;2.8468;16.961;79.998;0.87931267;0.25321;19.821;55796;24.617;42.357;0.89727;17;17/09/2020 00:20
19.74;0.24965;30.104;1.9978;2.8608;17.029;80.236;0.892681002;0.25172;19.777;56189;25.179;42.531;0.89982;17;17/09/2020 00:30
20.021;0.25302;29.812;2.0191;2.8468;16.969;80.152;0.86378045;0.24631;19.872;56154;25.973;42.225;0.90484;17;17/09/2020 00:40
20.053;0.24956;29.898;2.0008;2.8739;17.2;79.712;0.948125045;0.2499;20.132;55919;24.678;42.572;0.89357;17;17/09/2020 00:50
20.016;0.2481;29.674;1.9996;2.8543;17.084;79.999;0.952450831;0.24881;20.078;56011;25.693;42.21;0.90724;17;17/09/2020 01:00
19.969;0.24996;30.192;2.0108;2.8567;17.21;80.004;0.897912563;0.25069;19.902;55996;25.374;42.298;0.89144;17;17/09/2020 01:10
20.092;0.25088;30.116;1.998;2.843;17.224;80.18;0.865066103;0.25044;19.895;56347;25.31;42.683;0.89757;17;17/09/2020 01:20
19.988;0.25286;29.757;2.0078;2.8783;17.255;80.118;0.919369926;0.24722;20.1;55796;25.244;42.73;0.89948;17;17/09/2020 01:30
20.103;0.24876;30.138;2.0137;2.8615;17.13;79.916;0.892777962;0.25045;19.968;56096;25.01;42.342;0.90881;17;17/09/2020 01:40
20.03;0.2519;29.929;1.9966;2.866;17.118;79.772;0.860687436;0.24802;20.045;56044;25.648;41.998;0.89503;17;17/09/2020 01:50
20.054;0.25137;29.984;1.9891;2.8554;17.33;80.007;0.88256926;0.25258;20.388;56198;24.652;42.524;0.89096;17;17/09/2020 02:00
19.878;0.25107;29.853;1.9987;2.8324;16.939;80.258;0.922723894;0.24555;20.01;55795;25.108;42.669;0.88984;17;17/09/2020 02:10
20.123;0.24955;29.84;1.9957;2.8696;17.1;79.775;0.873405518;0.24776;20.111;55956;25.329;42.442;0.89663;17;17/09/2020 02:20
19.95;0.25026;29.946;2.0159;2.8578;17.181;79.658;0.920085695;0.24596;19.968;56131;25.486;42.525;0.90387;17;17/09/2020 02:30
20.096;0.24633;29.756;2.0022;2.8477;17.071;80.104;0.946422408;0.25008;19.792;56137;24.985;42.505;0.90203;17;17/09/2020 02:40
19.884;0.25098;29.972;1.9959;2.8584;17.181;79.853;0.889034314;0.24944;19.968;56028;25.368;42.712;0.89964;17;17/09/2020 02:50
20.098;0.25156;30.087;2.0028;2.8575;16.99;80.177;0.837401838;0.2514;19.987;56598;25.067;42.704;0.91448;17;17/09/2020 03:00
20.118;0.24803;30.114;1.9973;2.8608;16.946;80.026;0.913498483;0.24872;20.107;55702;25.257;42.379;0.91232;17;17/09/2020 03:10
20.152;0.2531;29.752;1.9939;2.8602;16.925;80.03;0.954243915;0.25014;20.142;56045;25.189;42.902;0.89962;17;17/09/2020 03:20
19.844;0.24944;30.233;1.998;2.859;16.9;79.873;0.937313647;0.25085;20.185;56688;24.936;42.951;0.90254;17;17/09/2020 03:30
19.901;0.25298;30.066;1.9979;2.8132;17.119;79.968;0.80416598;0.24777;19.993;56528;25.162;42.689;0.89507;17;17/09/2020 03:40
19.856;0.25083;30.241;1.9903;2.8293;17.266;79.668;0.946630604;0.2509;19.961;56579;25.167;42.687;0.91243;17;17/09/2020 03:50
20.184;0.24852;29.801;2.0226;2.8206;17.041;79.894;0.841639279;0.25054;19.989;56066;24.826;42.582;0.90655;17;17/09/2020 04:00
20.042;0.25176;29.927;2.0038;2.8666;16.974;80.023;0.908490341;0.24961;19.912;56070;25.347;42.602;0.90403;17;17/09/2020 04:10
19.918;0.24803;30.158;2.0079;2.8502;17.248;80.115;0.854459029;0.25595;19.974;56627;25.505;42.882;0.8994;17;17/09/2020 04:20
19.855;0.24727;30.127;1.9931;2.8295;17.11;80.066;0.84546706;0.25101;20.009;56728;25.296;42.949;0.9017;17;17/09/2020 04:30
19.911;0.25276;29.743;2.0047;2.8657;17.317;79.9;0.897137983;0.25232;19.898;56585;25.275;42.521;0.90774;17;17/09/2020 04:40
20.133;0.24884;30.102;2.0124;2.8511;16.99;79.8;0.851352053;0.25056;20.15;56289;25.424;42.229;0.90307;17;17/09/2020 04:50
20.001;0.24765;29.944;2.0011;2.839;17.021;80.299;0.798769789;0.24895;19.977;56498;24.77;41.884;0.91143;17;17/09/2020 05:00
19.928;0.2514;29.577;2.0074;2.836;17.056;80.002;0.820307258;0.25057;19.806;56326;26.189;42.431;0.89724;17;17/09/2020 05:10
20.167;0.2482;30.369;2.0009;2.8387;17.277;79.999;0.858822742;0.25374;19.95;55338;25.16;42.635;0.8983;17;17/09/2020 05:20
20.021;0.24889;29.93;2.0208;2.8503;16.712;79.983;0.922557138;0.2539;20.165;56571;25.745;42.939;0.89663;17;17/09/2020 05:30
20.235;0.25334;30.173;1.9932;2.811;17.009;79.786;0.958269227;0.25;19.817;56138;25.253;42.283;0.89478;17;17/09/2020 05:40
19.885;0.24925;30.126;2.0043;2.8737;17.228;80.08;0.974038205;0.24847;20.103;56023;25.529;42.256;0.8993;17;17/09/2020 05:50
20.134;0.25304;29.867;1.9971;2.8214;17.345;80.19;0.917333427;0.24787;20.397;56641;25.596;42.653;0.90988;17;17/09/2020 06:00
19.744;0.25267;30.05;2.0009;2.8777;17.155;79.914;0.829191323;0.24935;20.107;56124;24.72;42.767;0.90751;17;17/09/2020 06:10
20.358;0.25155;29.915;2.0061;2.8204;17.302;79.964;0.859580181;0.25048;19.696;56020;25.234;42.811;0.89389;17;17/09/2020 06:20
20.218;0.24946;29.806;2.0191;2.8526;16.95;80.053;0.944581029;0.24575;20.149;56748;25.237;42.781;0.90392;17;17/09/2020 06:30
19.937;0.24897;29.981;2.0076;2.8838;17.035;80.016;0.884584823;0.25046;19.855;55803;25.026;42.687;0.90161;17;17/09/2020 06:40
20.046;0.25007;29.95;1.9767;2.8902;17.085;80.263;0.936556278;0.24558;20.029;56500;24.808;42.509;0.89423;17;17/09/2020 06:50
20.445;0.24847;30.074;2.0144;2.8699;17.108;80.111;0.84304888;0.24922;19.833;55576;25.208;42.441;0.89539;17;17/09/2020 07:00
20.116;0.24867;29.844;1.9715;2.8113;17.265;79.939;0.875160516;0.25124;20.015;55869;25.177;42.433;0.89685;17;17/09/2020 07:10
19.931;0.25323;29.905;1.9938;2.8339;17.384;80.155;0.940297282;0.25145;20.019;55602;25.533;42.596;0.90735;17;17/09/2020 07:20
20.306;0.25092;29.917;2.0158;2.8644;17.308;79.933;0.899441596;0.25093;20.071;56301;25.146;42.618;0.89141;17;17/09/2020 07:30
20.265;0.25027;30.253;1.9862;2.8274;17.241;80.042;0.935041296;0.25106;19.892;56820;25.024;42.179;0.90158;17;17/09/2020 07:40
20.085;0.25026;30.046;2.0073;2.8433;17.1;79.775;0.87835521;0.24642;20.059;56492;25.757;42.465;0.89573;17;17/09/2020 07:50
19.812;0.24953;29.994;1.9875;2.8396;17.185;80.121;0.919594115;0.24906;19.975;55425;25.751;42.041;0.90445;17;17/09/2020 08:00
